transaction_id,property_id,customer_id,transaction_type,transaction_date,amount,payment_method
TRX001838,PROP000382,CUST000832,Rent,2024-12-11,1392739.41,Transfer
TRX001839,PROP000485,CUST001110,Sale,2018-06-18,689436.32,Mortgage
TRX001840,PROP001986,CUST001057,Rent,2024-06-24,1921442.68,Cash
TRX001841,PROP001308,CUST001639,Rent,2023-02-07,692987.08,Transfer
TRX001842,PROP002110,CUST000923,Sale,2019-01-18,797424.7,Cash
TRX001843,PROP001103,CUST000698,Sale,2018-03-23,205294.29,Mortgage
TRX001844,PROP002305,CUST000403,Sale,2023-04-04,792863.6,Mortgage
TRX001845,PROP001471,CUST002157,Rent,2024-03-27,108806.35,Transfer
TRX001846,PROP000050,CUST000871,Sale,2022-05-16,713763.83,Transfer
TRX001847,PROP001217,CUST000552,Rent,2022-03-26,908110.95,Transfer
TRX001848,PROP000954,CUST000210,Rent,2023-10-29,1654230.12,Transfer
TRX001849,PROP002715,CUST002908,Sale,2020-06-16,491199.37,Cash
TRX001850,PROP002236,CUST001611,Rent,2024-12-14,854965.6,Mortgage
TRX001851,PROP002443,CUST002249,Rent,2024-03-29,716689.73,Cash
TRX001852,PROP000849,CUST001719,Sale,2022-12-18,625555.17,Transfer
TRX001853,PROP000323,CUST001400,Rent,2022-03-11,192080.96,Mortgage
TRX001854,PROP002283,CUST000887,Rent,2024-12-08,1727224.66,Transfer
TRX001855,PROP000784,CUST000228,Rent,2020-09-23,208066.75,Cash
TRX001856,PROP002069,CUST001796,Sale,2021-09-26,1729695.63,Transfer
TRX001857,PROP000994,CUST001116,Sale,2023-08-13,1563894.19,Cash
TRX001858,PROP001022,CUST001294,Sale,2019-11-02,1743286.52,Mortgage
TRX001859,PROP000034,CUST000862,Sale,2022-10-18,364141.8,Mortgage
TRX001860,PROP002549,CUST001027,Rent,2020-11-16,1830197.55,Mortgage
TRX001861,PROP000324,CUST000838,Rent,2021-04-18,1860102.55,Mortgage
TRX001862,PROP001774,CUST002086,Sale,2021-08-18,1318538.54,Mortgage
TRX001863,PROP002213,CUST001138,Sale,2018-05-07,1994376.09,Cash
TRX001864,PROP002369,CUST000533,Rent,2020-09-27,366593.28,Mortgage
TRX001865,PROP002677,CUST002264,Rent,2023-11-17,340837.22,Cash
TRX001866,PROP000608,CUST000701,Sale,2022-09-21,128119.54,Cash
TRX001867,PROP002049,CUST002920,Rent,2021-10-21,715245.25,Transfer
TRX001868,PROP002450,CUST002758,Rent,2021-11-10,1618129.17,Transfer
TRX001869,PROP000274,CUST002707,Rent,2024-10-23,308869.11,Mortgage
TRX001870,PROP002827,CUST001952,Rent,2019-03-24,225545.83,Transfer
TRX001871,PROP000891,CUST000035,Sale,2020-10-16,210871.35,Mortgage
TRX001872,PROP000025,CUST000237,Sale,2023-03-21,338488.68,Mortgage
TRX001873,PROP001805,CUST000602,Rent,2018-01-14,1251545.31,Cash
TRX001874,PROP000406,CUST001840,Sale,2022-07-09,1628936.18,Transfer
TRX001875,PROP001226,CUST001805,Sale,2018-12-10,1899518.37,Cash
TRX001876,PROP002119,CUST002329,Sale,2023-08-11,1933566.36,Mortgage
TRX001877,PROP001855,CUST001195,Rent,2018-05-16,1288060.67,Transfer
TRX001878,PROP001293,CUST002845,Sale,2023-03-22,496186.81,Transfer
TRX001879,PROP001739,CUST002594,Sale,2024-09-11,771684.72,Mortgage
TRX001880,PROP001818,CUST002808,Sale,2019-01-19,1899943.17,Mortgage
TRX001881,PROP000563,CUST000706,Rent,2024-12-25,1080888.59,Cash
TRX001882,PROP002387,CUST001455,Sale,2022-01-25,1453434.87,Cash
TRX001883,PROP002883,CUST000650,Sale,2023-01-13,325245.83,Mortgage
TRX001884,PROP000911,CUST001416,Rent,2022-05-04,1498960.56,Cash
TRX001885,PROP000649,CUST001275,Sale,2018-12-19,1735952.43,Cash
TRX001886,PROP000764,CUST001567,Sale,2020-12-05,773103.59,Transfer
TRX001887,PROP002208,CUST002285,Sale,2023-08-29,470962.75,Mortgage
TRX001888,PROP000674,CUST001162,Rent,2019-03-24,1984724.37,Cash
TRX001889,PROP001583,CUST001658,Sale,2019-11-22,300737.56,Cash
TRX001890,PROP000252,CUST002720,Rent,2023-10-15,594435.33,Transfer
TRX001891,PROP000930,CUST001038,Sale,2024-06-08,1589191.02,Transfer
TRX001892,PROP000626,CUST002710,Rent,2022-11-11,1479531.04,Transfer
TRX001893,PROP000187,CUST002761,Rent,2019-07-23,1231981.26,Mortgage
TRX001894,PROP000221,CUST002326,Sale,2021-11-11,1598936.39,Transfer
TRX001895,PROP001268,CUST001781,Rent,2021-12-02,1530025.08,Transfer
TRX001896,PROP002431,CUST002231,Sale,2024-06-13,483719.76,Transfer
TRX001897,PROP000004,CUST002211,Sale,2024-09-11,1324682.1,Mortgage
TRX001898,PROP001223,CUST001706,Sale,2018-10-23,767250.4,Transfer
TRX001899,PROP002545,CUST001933,Sale,2019-04-25,1859764.88,Cash
TRX001900,PROP000502,CUST000632,Sale,2020-06-27,1954764.95,Mortgage
TRX001901,PROP000086,CUST001462,Rent,2019-06-11,1873288.46,Cash
TRX001902,PROP000407,CUST000668,Sale,2019-03-31,275913.84,Cash
TRX001903,PROP000813,CUST001904,Sale,2020-07-07,654630.1,Mortgage
TRX001904,PROP002167,CUST001231,Sale,2024-04-09,166112.23,Transfer
TRX001905,PROP002523,CUST002178,Sale,2022-06-30,1472849.09,Transfer
TRX001906,PROP002632,CUST000997,Rent,2019-10-19,574569.06,Transfer
TRX001907,PROP000518,CUST000405,Rent,2024-06-10,1544363.79,Transfer
TRX001908,PROP002644,CUST001881,Sale,2021-11-07,1530030.7,Cash
TRX001909,PROP002058,CUST002102,Sale,2020-06-30,681874.41,Cash
TRX001910,PROP001711,CUST002025,Sale,2019-02-10,1418168.66,Transfer
TRX001911,PROP001011,CUST000884,Rent,2021-04-21,1747695.63,Transfer
TRX001912,PROP000541,CUST000269,Sale,2021-09-26,1886071.58,Mortgage
TRX001913,PROP001595,CUST002904,Sale,2020-07-04,635810.81,Transfer
TRX001914,PROP000585,CUST002974,Sale,2020-02-06,726102.61,Transfer
TRX001915,PROP002146,CUST000237,Sale,2024-10-18,1305825.68,Cash
TRX001916,PROP000253,CUST000754,Rent,2018-12-28,73070.53,Transfer
TRX001917,PROP000616,CUST002411,Rent,2019-05-13,738982.81,Transfer
TRX001918,PROP002867,CUST001965,Sale,2022-12-10,800418.28,Cash
TRX001919,PROP002678,CUST002917,Rent,2024-07-08,712189.69,Mortgage
TRX001920,PROP001264,CUST002614,Rent,2023-02-05,1262834.53,Cash
TRX001921,PROP000769,CUST002975,Rent,2023-10-20,489678.47,Mortgage
TRX001922,PROP000725,CUST000250,Rent,2024-11-02,1591442.55,Cash
TRX001923,PROP002989,CUST001451,Rent,2020-12-29,1307742.04,Mortgage
TRX001924,PROP001567,CUST002026,Sale,2022-01-21,1001541.14,Mortgage
TRX001925,PROP001329,CUST001940,Sale,2019-06-16,1050972.11,Mortgage
TRX001926,PROP000484,CUST001667,Sale,2021-01-06,1038602.45,Mortgage
TRX001927,PROP001082,CUST002836,Rent,2023-01-15,559140.91,Cash
TRX001928,PROP002520,CUST000826,Sale,2018-04-17,1996113.03,Mortgage
TRX001929,PROP001038,CUST002860,Sale,2018-01-22,805030.47,Cash
TRX001930,PROP002803,CUST002917,Rent,2021-11-03,1165688.14,Cash
TRX001931,PROP000792,CUST002391,Sale,2022-09-28,1297467.96,Cash
TRX001932,PROP000328,CUST000154,Rent,2019-05-22,1530812.24,Transfer
TRX001933,PROP002104,CUST002755,Sale,2023-11-19,1196172.01,Mortgage
TRX001934,PROP002678,CUST001930,Rent,2019-12-01,1867936.19,Transfer
TRX001935,PROP000742,CUST000196,Rent,2020-08-23,1919697.24,Transfer
TRX001936,PROP000073,CUST000110,Sale,2023-01-15,274304.18,Mortgage
TRX001937,PROP002890,CUST002167,Rent,2021-01-13,1200788.9,Cash
TRX001938,PROP001715,CUST001437,Sale,2022-01-10,1394042.28,Mortgage
TRX001939,PROP000085,CUST002205,Rent,2023-06-09,537255.86,Cash
TRX001940,PROP000875,CUST002404,Sale,2023-11-26,501182.96,Transfer
TRX001941,PROP001810,CUST002655,Sale,2018-06-12,1387283.44,Mortgage
TRX001942,PROP002579,CUST000526,Sale,2021-07-03,381128.83,Mortgage
TRX001943,PROP001454,CUST001338,Sale,2021-01-03,356723.77,Mortgage
TRX001944,PROP002831,CUST001139,Sale,2021-09-06,1781968.87,Transfer
TRX001945,PROP002982,CUST000731,Sale,2021-02-19,206810.94,Transfer
TRX001946,PROP001779,CUST002149,Rent,2024-08-26,473817.63,Cash
TRX001947,PROP001356,CUST000695,Rent,2019-06-18,68810.99,Cash
TRX001948,PROP001163,CUST000483,Rent,2020-10-16,778906.87,Mortgage
TRX001949,PROP000154,CUST000413,Rent,2023-12-29,1451364.55,Mortgage
TRX001950,PROP001463,CUST001555,Rent,2023-04-13,799215.69,Mortgage
TRX001951,PROP002293,CUST001146,Rent,2022-08-17,557549.46,Mortgage
TRX001952,PROP002712,CUST000265,Rent,2019-10-12,790624.96,Cash
TRX001953,PROP001582,CUST002655,Sale,2021-01-08,976752.24,Transfer
TRX001954,PROP000129,CUST000823,Sale,2022-05-08,211131.43,Mortgage
TRX001955,PROP001691,CUST002011,Rent,2024-03-27,1892647.99,Cash
TRX001956,PROP000879,CUST000265,Rent,2021-10-23,1312992.79,Mortgage
TRX001957,PROP002688,CUST002354,Sale,2022-04-15,991431.11,Mortgage
TRX001958,PROP002966,CUST001719,Sale,2022-03-27,989327.43,Mortgage
TRX001959,PROP002402,CUST002923,Rent,2021-01-03,1402641.91,Transfer
TRX001960,PROP000933,CUST001642,Sale,2022-06-02,855710.68,Mortgage
TRX001961,PROP002635,CUST000230,Sale,2020-07-17,1337744.25,Cash
TRX001962,PROP001592,CUST002559,Rent,2022-09-18,1594010.63,Cash
TRX001963,PROP000980,CUST002416,Rent,2023-06-20,139669.72,Cash
TRX001964,PROP000871,CUST001415,Rent,2024-10-13,1930648.63,Transfer
TRX001965,PROP001184,CUST001625,Rent,2022-09-02,1782179.67,Mortgage
TRX001966,PROP001553,CUST001483,Rent,2022-02-03,1831016.93,Mortgage
TRX001967,PROP002429,CUST002024,Rent,2019-09-17,315047.72,Transfer
TRX001968,PROP002359,CUST001753,Rent,2018-06-18,94342.09,Cash
TRX001969,PROP000664,CUST001983,Rent,2022-07-03,887002.34,Transfer
TRX001970,PROP000501,CUST001278,Sale,2024-02-26,1592912.62,Cash
TRX001971,PROP001572,CUST000798,Rent,2020-11-25,556624.38,Transfer
TRX001972,PROP000741,CUST001530,Sale,2020-03-15,551917.27,Transfer
TRX001973,PROP002130,CUST000116,Rent,2020-01-26,1533430.96,Cash
TRX001974,PROP002210,CUST001400,Sale,2019-05-30,1556429.18,Transfer
TRX001975,PROP000011,CUST001174,Sale,2018-09-05,1315503.78,Mortgage
TRX001976,PROP000223,CUST002482,Rent,2020-08-09,1125737.54,Cash
TRX001977,PROP001094,CUST000368,Sale,2018-12-05,1925989.87,Cash
TRX001978,PROP002237,CUST002018,Sale,2018-06-03,1795080.98,Cash
TRX001979,PROP000753,CUST000157,Sale,2020-03-07,606269.25,Mortgage
TRX001980,PROP001718,CUST002614,Rent,2021-03-17,408370.1,Transfer
TRX001981,PROP001149,CUST002086,Rent,2024-04-15,906128.74,Transfer
TRX001982,PROP002527,CUST002453,Sale,2019-10-30,1399712.88,Transfer
TRX001983,PROP002050,CUST002597,Sale,2020-01-03,679183.16,Cash
TRX001984,PROP000195,CUST001008,Rent,2022-05-16,1734250.46,Cash
TRX001985,PROP002285,CUST001232,Rent,2023-06-09,1043366.14,Cash
TRX001986,PROP002552,CUST001575,Sale,2022-06-05,1681233.37,Mortgage
TRX001987,PROP001353,CUST001785,Sale,2021-08-04,1964142.91,Mortgage
TRX001988,PROP001542,CUST001693,Rent,2020-12-05,105795.35,Transfer
TRX001989,PROP000977,CUST002164,Rent,2022-06-13,1330545.47,Mortgage
TRX001990,PROP002517,CUST002884,Sale,2024-06-19,924518.29,Mortgage
TRX001991,PROP001392,CUST002224,Rent,2019-12-30,856148.79,Cash
TRX001992,PROP001456,CUST001633,Sale,2019-01-09,1444497.61,Cash
TRX001993,PROP001434,CUST002509,Sale,2021-03-14,769826.44,Mortgage
TRX001994,PROP001391,CUST000752,Sale,2018-10-24,235048.14,Transfer
TRX001995,PROP000826,CUST002273,Sale,2020-03-31,1970186.9,Cash
TRX001996,PROP002980,CUST000038,Rent,2018-04-20,406664.88,Transfer
TRX001997,PROP002774,CUST000645,Rent,2019-07-25,531847.03,Mortgage
TRX001998,PROP002275,CUST002877,Rent,2020-02-15,915374.72,Mortgage
TRX001999,PROP000556,CUST002624,Sale,2019-10-31,494981.16,Mortgage
TRX002000,PROP002540,CUST000442,Rent,2024-10-21,416838.41,Transfer
TRX002001,PROP001378,CUST001988,Sale,2020-04-29,784471.78,Cash
TRX002002,PROP001574,CUST001310,Sale,2023-09-30,1423326.65,Transfer
TRX002003,PROP001329,CUST002340,Sale,2018-03-09,1320417.93,Transfer
TRX002004,PROP002009,CUST000258,Sale,2022-05-01,52418.84,Cash
TRX002005,PROP002202,CUST002632,Sale,2024-01-17,1788838.89,Transfer
TRX002006,PROP002292,CUST002743,Sale,2024-07-08,942665.61,Transfer
TRX002007,PROP000339,CUST001937,Sale,2021-10-16,1908612.39,Mortgage
TRX002008,PROP000173,CUST001668,Rent,2020-03-24,1260200.54,Transfer
TRX002009,PROP002175,CUST000115,Sale,2024-12-02,1717960.66,Cash
TRX002010,PROP001645,CUST000389,Rent,2024-01-28,1205195.81,Mortgage
TRX002011,PROP001604,CUST002294,Sale,2023-05-05,850787.21,Mortgage
TRX002012,PROP002226,CUST000695,Rent,2021-06-26,830840.94,Transfer
TRX002013,PROP002842,CUST001277,Rent,2018-01-16,347567.37,Transfer
TRX002014,PROP001505,CUST002083,Sale,2019-10-30,1807480.08,Transfer
TRX002015,PROP000758,CUST002741,Sale,2024-07-14,1311846.31,Mortgage
TRX002016,PROP000592,CUST001624,Sale,2024-02-11,1189097.74,Transfer
TRX002017,PROP002260,CUST001013,Sale,2022-07-03,1907931.87,Cash
TRX002018,PROP000143,CUST000581,Rent,2018-03-13,924959.73,Transfer
TRX002019,PROP000393,CUST000574,Sale,2021-04-08,297798.8,Transfer
TRX002020,PROP002504,CUST000829,Sale,2018-01-04,862079.64,Cash
TRX002021,PROP000517,CUST000866,Rent,2018-02-19,1233233.73,Cash
TRX002022,PROP001306,CUST001880,Sale,2019-11-11,230296.95,Mortgage
TRX002023,PROP002315,CUST000960,Sale,2022-05-15,916181.16,Mortgage
TRX002024,PROP000025,CUST000218,Sale,2020-12-13,835448.81,Mortgage
TRX002025,PROP000184,CUST000517,Sale,2018-11-05,1572991.47,Cash
TRX002026,PROP002515,CUST000818,Rent,2020-05-25,1890037.75,Mortgage
TRX002027,PROP002366,CUST000219,Sale,2020-11-27,1613416.99,Mortgage
TRX002028,PROP002380,CUST000151,Sale,2024-06-15,1212712.22,Transfer
TRX002029,PROP001854,CUST002412,Rent,2018-08-18,772690.6,Cash
TRX002030,PROP000362,CUST002411,Rent,2024-04-25,755342.52,Mortgage
TRX002031,PROP001169,CUST000271,Sale,2024-11-11,1802257.36,Transfer
TRX002032,PROP000535,CUST000625,Rent,2018-07-28,1620181.82,Cash
TRX002033,PROP000075,CUST001292,Sale,2022-05-25,1911732.52,Mortgage
TRX002034,PROP002870,CUST002779,Sale,2020-05-17,1343276.37,Transfer
TRX002035,PROP001064,CUST001109,Sale,2021-02-02,628392.9,Cash
TRX002036,PROP002320,CUST000797,Sale,2018-04-22,997701.89,Cash
TRX002037,PROP001417,CUST002221,Sale,2022-02-19,1400418.62,Mortgage
TRX002038,PROP002526,CUST002730,Sale,2020-01-11,1149771.06,Cash
TRX002039,PROP002947,CUST002116,Sale,2019-03-16,490830.92,Transfer
TRX002040,PROP001440,CUST002861,Rent,2020-02-13,1575832.07,Mortgage
TRX002041,PROP001577,CUST000607,Rent,2024-01-16,942652.93,Mortgage
TRX002042,PROP000698,CUST001067,Rent,2022-03-07,828477.19,Mortgage
TRX002043,PROP001201,CUST000433,Rent,2023-02-21,341833.59,Cash
TRX002044,PROP002881,CUST000441,Rent,2020-07-13,684420.75,Transfer
TRX002045,PROP000960,CUST001052,Rent,2020-08-28,1940772.72,Mortgage
TRX002046,PROP000725,CUST002850,Rent,2020-07-18,895821.07,Cash
TRX002047,PROP000644,CUST000410,Rent,2019-06-20,204562.93,Mortgage
TRX002048,PROP001633,CUST002915,Sale,2019-08-25,1772187.07,Cash
TRX002049,PROP002607,CUST002948,Rent,2021-12-01,1688070.34,Cash
TRX002050,PROP002360,CUST002314,Sale,2022-09-30,631275.37,Cash
TRX002051,PROP002918,CUST002272,Sale,2018-06-18,331807.09,Cash
TRX002052,PROP000475,CUST000179,Sale,2024-02-01,1209828.9,Cash
TRX002053,PROP002708,CUST002988,Sale,2024-08-25,244361.31,Mortgage
TRX002054,PROP000953,CUST002702,Sale,2020-02-09,703242.8,Cash
TRX002055,PROP001607,CUST002967,Rent,2018-03-24,179689.45,Transfer
TRX002056,PROP000542,CUST002981,Sale,2022-02-11,1427156.79,Mortgage
TRX002057,PROP000980,CUST001277,Sale,2024-09-06,1021213.28,Cash
TRX002058,PROP001087,CUST001896,Sale,2024-09-24,1417574.47,Cash
TRX002059,PROP002942,CUST002682,Rent,2022-08-14,1537861.48,Mortgage
TRX002060,PROP001935,CUST000102,Rent,2022-11-09,1049170.03,Transfer
TRX002061,PROP002720,CUST000378,Rent,2022-05-06,1426671.79,Transfer
TRX002062,PROP000092,CUST000857,Sale,2020-10-14,1100797.29,Cash
TRX002063,PROP002694,CUST001014,Sale,2021-04-20,176288.18,Cash
TRX002064,PROP001497,CUST000073,Rent,2018-05-19,1171688.92,Transfer
TRX002065,PROP001751,CUST000990,Sale,2020-07-17,145861.97,Transfer
TRX002066,PROP000991,CUST002495,Rent,2020-11-05,742351.59,Cash
TRX002067,PROP002588,CUST000552,Sale,2019-06-14,852033.16,Transfer
TRX002068,PROP001412,CUST002706,Rent,2020-03-23,702727.48,Transfer
TRX002069,PROP002850,CUST002140,Rent,2020-04-21,1904596.43,Cash
TRX002070,PROP002589,CUST000078,Rent,2019-02-27,1452819.32,Cash
TRX002071,PROP000466,CUST000917,Rent,2019-02-11,1776971.93,Mortgage
TRX002072,PROP002473,CUST000987,Rent,2019-02-04,414053.85,Transfer
TRX002073,PROP000767,CUST002330,Sale,2022-10-24,1509011.87,Mortgage
TRX002074,PROP000575,CUST002155,Rent,2022-05-31,1735384.74,Mortgage
TRX002075,PROP002110,CUST000843,Rent,2018-06-22,583491.15,Mortgage
TRX002076,PROP002929,CUST001552,Sale,2023-09-21,1762585.04,Transfer
TRX002077,PROP000405,CUST002119,Sale,2018-04-03,1279430.76,Mortgage
TRX002078,PROP001838,CUST002607,Sale,2021-08-21,899153.72,Mortgage
TRX002079,PROP002448,CUST000230,Sale,2021-08-07,919714.25,Mortgage
TRX002080,PROP002007,CUST000969,Rent,2020-02-22,303734.54,Mortgage
TRX002081,PROP001064,CUST002122,Rent,2018-09-12,1683987.62,Transfer
TRX002082,PROP002667,CUST002434,Sale,2022-11-27,1218802.93,Transfer
TRX002083,PROP002198,CUST000345,Sale,2019-02-17,306959.39,Transfer
TRX002084,PROP001682,CUST002442,Rent,2021-09-08,109623.73,Cash
TRX002085,PROP002079,CUST001022,Rent,2022-12-06,1688086.64,Transfer
TRX002086,PROP002412,CUST001269,Rent,2024-01-31,774148.55,Transfer
TRX002087,PROP000249,CUST001502,Sale,2019-05-17,115863.88,Mortgage
TRX002088,PROP002651,CUST000384,Sale,2021-10-16,582828.12,Cash
TRX002089,PROP001651,CUST000040,Rent,2022-07-02,1182010.22,Transfer
TRX002090,PROP000606,CUST000771,Rent,2019-05-13,989023.34,Cash
TRX002091,PROP000347,CUST001103,Sale,2018-07-11,438783.34,Transfer
TRX002092,PROP001635,CUST002179,Sale,2022-02-20,1525399.18,Cash
TRX002093,PROP001633,CUST001942,Rent,2022-02-03,1858286.63,Cash
TRX002094,PROP000263,CUST002981,Sale,2021-05-21,1681521.85,Cash
TRX002095,PROP002858,CUST002337,Rent,2021-06-18,1000841.27,Mortgage
TRX002096,PROP001190,CUST000817,Rent,2018-06-13,1110736.99,Mortgage
TRX002097,PROP000580,CUST001555,Rent,2022-04-05,468098.71,Cash
TRX002098,PROP000981,CUST001816,Rent,2021-07-19,1083543.67,Transfer
TRX002099,PROP000927,CUST000768,Sale,2019-02-04,1714688.28,Mortgage
TRX002100,PROP001121,CUST000199,Sale,2024-01-22,953592.15,Mortgage
TRX002101,PROP002302,CUST001107,Sale,2023-06-26,1730372.46,Cash
TRX002102,PROP001493,CUST001139,Rent,2021-04-20,1581945.34,Cash
TRX002103,PROP002463,CUST001085,Sale,2018-11-22,1370001.02,Transfer
TRX002104,PROP001814,CUST001831,Rent,2022-08-10,500334.23,Transfer
TRX002105,PROP002163,CUST000409,Sale,2018-10-09,313025.12,Mortgage
TRX002106,PROP001226,CUST002833,Sale,2021-10-30,1456966.9,Transfer
TRX002107,PROP000741,CUST001513,Sale,2019-10-12,1135096.32,Cash
TRX002108,PROP002832,CUST001330,Rent,2022-03-25,1114409.67,Cash
TRX002109,PROP000192,CUST000833,Sale,2024-02-11,160260.53,Transfer
TRX002110,PROP001731,CUST001330,Sale,2021-12-13,219335.47,Transfer
TRX002111,PROP000697,CUST000467,Rent,2021-09-15,1653885.62,Cash
TRX002112,PROP002693,CUST000853,Rent,2024-06-04,655166.34,Mortgage
TRX002113,PROP000958,CUST001083,Sale,2018-01-07,1872872.37,Mortgage
TRX002114,PROP002740,CUST000154,Rent,2020-12-06,831419.74,Mortgage
TRX002115,PROP000590,CUST001192,Rent,2021-05-01,613236.39,Cash
TRX002116,PROP000584,CUST001399,Rent,2018-01-07,615333.34,Cash
TRX002117,PROP000078,CUST001641,Rent,2019-03-18,1719285.49,Cash
TRX002118,PROP001611,CUST002861,Rent,2024-05-16,1103550.28,Transfer
TRX002119,PROP000805,CUST002531,Sale,2023-07-13,1680658.8,Transfer
TRX002120,PROP000742,CUST000075,Sale,2019-11-03,1790039.27,Transfer
TRX002121,PROP000644,CUST002160,Rent,2019-08-07,1343316.84,Mortgage
TRX002122,PROP000778,CUST000614,Rent,2022-06-16,754181.81,Cash
TRX002123,PROP001414,CUST000624,Sale,2019-09-16,981235.05,Transfer
TRX002124,PROP000942,CUST001452,Rent,2021-04-04,503677.74,Cash
TRX002125,PROP000537,CUST001323,Sale,2021-09-21,744583.79,Cash
TRX002126,PROP001115,CUST000314,Sale,2019-11-22,803431.58,Cash
TRX002127,PROP002012,CUST002807,Sale,2024-09-26,1870849.85,Transfer
TRX002128,PROP002809,CUST001261,Rent,2020-03-30,1610417.85,Transfer
TRX002129,PROP001321,CUST002291,Sale,2022-12-18,411094.87,Mortgage
TRX002130,PROP002803,CUST000062,Sale,2020-10-27,283157.65,Mortgage
TRX002131,PROP000847,CUST001696,Rent,2018-08-25,518660.03,Cash
TRX002132,PROP000507,CUST002681,Rent,2023-07-09,1749384.24,Cash
TRX002133,PROP000769,CUST000375,Sale,2023-10-20,1716764.22,Transfer
TRX002134,PROP001747,CUST002695,Rent,2022-10-28,1586969.45,Transfer
TRX002135,PROP002874,CUST002870,Sale,2023-07-05,1750911.56,Cash
TRX002136,PROP002564,CUST000225,Rent,2018-05-17,1592596.79,Mortgage
TRX002137,PROP002009,CUST001044,Sale,2019-08-18,711723.09,Mortgage
TRX002138,PROP002568,CUST001359,Sale,2019-04-08,727451.14,Mortgage
TRX002139,PROP002760,CUST000738,Sale,2020-06-17,1532353.88,Mortgage
TRX002140,PROP002531,CUST002031,Rent,2019-12-22,1821874.18,Cash
TRX002141,PROP001282,CUST001844,Rent,2018-10-15,687953.71,Mortgage
TRX002142,PROP002912,CUST002146,Sale,2019-10-11,651461.22,Transfer
TRX002143,PROP001035,CUST001322,Sale,2022-08-01,1109135.19,Transfer
TRX002144,PROP000410,CUST000346,Sale,2023-06-15,820885.45,Cash
TRX002145,PROP000074,CUST002034,Rent,2024-12-23,1847691.02,Transfer
TRX002146,PROP002525,CUST002755,Rent,2022-10-15,937215.29,Transfer
TRX002147,PROP000379,CUST002212,Rent,2020-09-29,1870478.31,Mortgage
TRX002148,PROP002536,CUST002951,Rent,2024-10-25,235151.55,Mortgage
TRX002149,PROP001301,CUST002692,Sale,2021-12-25,985185.26,Cash
TRX002150,PROP000144,CUST000175,Sale,2022-07-13,1256774.36,Mortgage
TRX002151,PROP000929,CUST000388,Sale,2023-09-11,211013.56,Transfer
TRX002152,PROP002738,CUST002330,Rent,2024-07-01,599260.15,Mortgage
TRX002153,PROP002608,CUST001768,Rent,2023-08-24,1836893.68,Transfer
TRX002154,PROP002648,CUST001516,Sale,2021-08-24,268209.41,Transfer
TRX002155,PROP001577,CUST002506,Rent,2019-06-06,1716769.36,Cash
TRX002156,PROP002857,CUST001427,Sale,2021-01-31,924076.21,Mortgage
TRX002157,PROP002750,CUST000214,Sale,2019-12-23,1600156.1,Mortgage
TRX002158,PROP000556,CUST000275,Sale,2020-11-23,743978.14,Mortgage
TRX002159,PROP002610,CUST002620,Rent,2024-09-08,1140334.35,Transfer
TRX002160,PROP001549,CUST001838,Sale,2019-01-26,819009.9,Cash
TRX002161,PROP000680,CUST001460,Rent,2023-11-01,1967975.4,Cash
TRX002162,PROP001322,CUST000139,Sale,2023-08-02,596818.59,Cash
TRX002163,PROP001450,CUST000126,Sale,2019-05-20,1501262.46,Transfer
TRX002164,PROP000925,CUST000545,Rent,2021-11-09,120996.17,Transfer
TRX002165,PROP000277,CUST000888,Sale,2024-05-20,1249489.64,Mortgage
